,ICSA,mort30_m,HPI_NSA,UNRATE,state,state_hpi_nsa,state_hpi_sa
2020-12-31,836750.0,2.684,308.27,6.7,TN,313.69,314.67
2020-12-31,836750.0,2.684,308.27,6.7,TX,325.05,326.47
2020-12-31,836750.0,2.684,308.27,6.7,UT,509.06,513.13
2020-12-31,836750.0,2.684,308.27,6.7,VA,293.86,295.69
2020-12-31,836750.0,2.684,308.27,6.7,VT,271.0,273.27
2020-12-31,836750.0,2.684,308.27,6.7,WA,438.51,443.04
2020-12-31,836750.0,2.684,308.27,6.7,WI,302.23,304.91
2020-12-31,836750.0,2.684,308.27,6.7,WV,235.09,234.45
2020-12-31,836750.0,2.684,308.27,6.7,WY,389.26,387.86
2021-01-31,827800.0,2.735,311.21,6.4,AK,288.12,290.92
2021-01-31,827800.0,2.735,311.21,6.4,AL,264.91,265.3
2021-01-31,827800.0,2.735,311.21,6.4,AR,254.92,256.13
2021-01-31,827800.0,2.735,311.21,6.4,AZ,413.96,415.23
2021-01-31,827800.0,2.735,311.21,6.4,CA,339.0,338.7
2021-01-31,827800.0,2.735,311.21,6.4,CO,552.42,550.89
2021-01-31,827800.0,2.735,311.21,6.4,CT,204.76,206.87
2021-01-31,827800.0,2.735,311.21,6.4,DC,603.22,598.59
2021-01-31,827800.0,2.735,311.21,6.4,DE,247.2,246.32
2021-01-31,827800.0,2.735,311.21,6.4,FL,375.05,376.13
2021-01-31,827800.0,2.735,311.21,6.4,GA,293.9,294.55
2021-01-31,827800.0,2.735,311.21,6.4,HI,287.85,289.46
2021-01-31,827800.0,2.735,311.21,6.4,IA,277.59,279.61
2021-01-31,827800.0,2.735,311.21,6.4,ID,482.8,484.74
2021-01-31,827800.0,2.735,311.21,6.4,IL,224.59,226.64
2021-01-31,827800.0,2.735,311.21,6.4,IN,257.31,258.8
2021-01-31,827800.0,2.735,311.21,6.4,KS,287.69,289.23
2021-01-31,827800.0,2.735,311.21,6.4,KY,279.72,282.64
2021-01-31,827800.0,2.735,311.21,6.4,LA,308.21,309.43
2021-01-31,827800.0,2.735,311.21,6.4,MA,342.77,344.19
2021-01-31,827800.0,2.735,311.21,6.4,MD,288.02,287.65
2021-01-31,827800.0,2.735,311.21,6.4,ME,310.42,316.87
2021-01-31,827800.0,2.735,311.21,6.4,MI,271.33,273.63
2021-01-31,827800.0,2.735,311.21,6.4,MN,334.75,337.14
2021-01-31,827800.0,2.735,311.21,6.4,MO,284.47,285.83
2021-01-31,827800.0,2.735,311.21,6.4,MS,233.25,235.96
2021-01-31,827800.0,2.735,311.21,6.4,MT,499.9,503.16
2021-01-31,827800.0,2.735,311.21,6.4,NC,295.47,296.16
2021-01-31,827800.0,2.735,311.21,6.4,ND,339.11,341.85
2021-01-31,827800.0,2.735,311.21,6.4,NE,313.74,315.83
2021-01-31,827800.0,2.735,311.21,6.4,NH,313.14,316.99
2021-01-31,827800.0,2.735,311.21,6.4,NJ,281.25,284.89
2021-01-31,827800.0,2.735,311.21,6.4,NM,293.49,295.11
2021-01-31,827800.0,2.735,311.21,6.4,NV,313.85,314.07
2021-01-31,827800.0,2.735,311.21,6.4,NY,286.38,288.44
2021-01-31,827800.0,2.735,311.21,6.4,OH,242.84,244.6
2021-01-31,827800.0,2.735,311.21,6.4,OK,279.49,279.74
2021-01-31,827800.0,2.735,311.21,6.4,OR,515.68,517.46
2021-01-31,827800.0,2.735,311.21,6.4,PA,265.3,266.66
2021-01-31,827800.0,2.735,311.21,6.4,RI,282.99,287.11
2021-01-31,827800.0,2.735,311.21,6.4,SC,290.62,292.08
2021-01-31,827800.0,2.735,311.21,6.4,SD,355.29,358.21
2021-01-31,827800.0,2.735,311.21,6.4,TN,327.44,328.54
2021-01-31,827800.0,2.735,311.21,6.4,TX,339.37,339.45
2021-01-31,827800.0,2.735,311.21,6.4,UT,545.04,545.25
2021-01-31,827800.0,2.735,311.21,6.4,VA,303.76,304.16
2021-01-31,827800.0,2.735,311.21,6.4,VT,278.35,283.02
2021-01-31,827800.0,2.735,311.21,6.4,WA,463.27,462.14
2021-01-31,827800.0,2.735,311.21,6.4,WI,309.59,312.01
2021-01-31,827800.0,2.735,311.21,6.4,WV,238.06,240.48
2021-01-31,827800.0,2.735,311.21,6.4,WY,397.82,399.15
2021-02-28,755000.0,2.81,315.82,6.2,AK,288.12,290.92
2021-02-28,755000.0,2.81,315.82,6.2,AL,264.91,265.3
2021-02-28,755000.0,2.81,315.82,6.2,AR,254.92,256.13
2021-02-28,755000.0,2.81,315.82,6.2,AZ,413.96,415.23
2021-02-28,755000.0,2.81,315.82,6.2,CA,339.0,338.7
2021-02-28,755000.0,2.81,315.82,6.2,CO,552.42,550.89
2021-02-28,755000.0,2.81,315.82,6.2,CT,204.76,206.87
2021-02-28,755000.0,2.81,315.82,6.2,DC,603.22,598.59
2021-02-28,755000.0,2.81,315.82,6.2,DE,247.2,246.32
2021-02-28,755000.0,2.81,315.82,6.2,FL,375.05,376.13
2021-02-28,755000.0,2.81,315.82,6.2,GA,293.9,294.55
2021-02-28,755000.0,2.81,315.82,6.2,HI,287.85,289.46
2021-02-28,755000.0,2.81,315.82,6.2,IA,277.59,279.61
2021-02-28,755000.0,2.81,315.82,6.2,ID,482.8,484.74
2021-02-28,755000.0,2.81,315.82,6.2,IL,224.59,226.64
2021-02-28,755000.0,2.81,315.82,6.2,IN,257.31,258.8
2021-02-28,755000.0,2.81,315.82,6.2,KS,287.69,289.23
2021-02-28,755000.0,2.81,315.82,6.2,KY,279.72,282.64
2021-02-28,755000.0,2.81,315.82,6.2,LA,308.21,309.43
2021-02-28,755000.0,2.81,315.82,6.2,MA,342.77,344.19
2021-02-28,755000.0,2.81,315.82,6.2,MD,288.02,287.65
2021-02-28,755000.0,2.81,315.82,6.2,ME,310.42,316.87
2021-02-28,755000.0,2.81,315.82,6.2,MI,271.33,273.63
2021-02-28,755000.0,2.81,315.82,6.2,MN,334.75,337.14
2021-02-28,755000.0,2.81,315.82,6.2,MO,284.47,285.83
2021-02-28,755000.0,2.81,315.82,6.2,MS,233.25,235.96
2021-02-28,755000.0,2.81,315.82,6.2,MT,499.9,503.16
2021-02-28,755000.0,2.81,315.82,6.2,NC,295.47,296.16
2021-02-28,755000.0,2.81,315.82,6.2,ND,339.11,341.85
2021-02-28,755000.0,2.81,315.82,6.2,NE,313.74,315.83
2021-02-28,755000.0,2.81,315.82,6.2,NH,313.14,316.99
2021-02-28,755000.0,2.81,315.82,6.2,NJ,281.25,284.89
2021-02-28,755000.0,2.81,315.82,6.2,NM,293.49,295.11
2021-02-28,755000.0,2.81,315.82,6.2,NV,313.85,314.07
2021-02-28,755000.0,2.81,315.82,6.2,NY,286.38,288.44
2021-02-28,755000.0,2.81,315.82,6.2,OH,242.84,244.6
2021-02-28,755000.0,2.81,315.82,6.2,OK,279.49,279.74
2021-02-28,755000.0,2.81,315.82,6.2,OR,515.68,517.46
2021-02-28,755000.0,2.81,315.82,6.2,PA,265.3,266.66
2021-02-28,755000.0,2.81,315.82,6.2,RI,282.99,287.11
2021-02-28,755000.0,2.81,315.82,6.2,SC,290.62,292.08
2021-02-28,755000.0,2.81,315.82,6.2,SD,355.29,358.21
2021-02-28,755000.0,2.81,315.82,6.2,TN,327.44,328.54
2021-02-28,755000.0,2.81,315.82,6.2,TX,339.37,339.45
2021-02-28,755000.0,2.81,315.82,6.2,UT,545.04,545.25
2021-02-28,755000.0,2.81,315.82,6.2,VA,303.76,304.16
2021-02-28,755000.0,2.81,315.82,6.2,VT,278.35,283.02
2021-02-28,755000.0,2.81,315.82,6.2,WA,463.27,462.14
2021-02-28,755000.0,2.81,315.82,6.2,WI,309.59,312.01
2021-02-28,755000.0,2.81,315.82,6.2,WV,238.06,240.48
2021-02-28,755000.0,2.81,315.82,6.2,WY,397.82,399.15
2021-03-31,669250.0,3.0825,323.12,6.1,AK,288.12,290.92
2021-03-31,669250.0,3.0825,323.12,6.1,AL,264.91,265.3
2021-03-31,669250.0,3.0825,323.12,6.1,AR,254.92,256.13
2021-03-31,669250.0,3.0825,323.12,6.1,AZ,413.96,415.23
2021-03-31,669250.0,3.0825,323.12,6.1,CA,339.0,338.7
2021-03-31,669250.0,3.0825,323.12,6.1,CO,552.42,550.89
2021-03-31,669250.0,3.0825,323.12,6.1,CT,204.76,206.87
2021-03-31,669250.0,3.0825,323.12,6.1,DC,603.22,598.59
2021-03-31,669250.0,3.0825,323.12,6.1,DE,247.2,246.32
2021-03-31,669250.0,3.0825,323.12,6.1,FL,375.05,376.13
2021-03-31,669250.0,3.0825,323.12,6.1,GA,293.9,294.55
2021-03-31,669250.0,3.0825,323.12,6.1,HI,287.85,289.46
2021-03-31,669250.0,3.0825,323.12,6.1,IA,277.59,279.61
2021-03-31,669250.0,3.0825,323.12,6.1,ID,482.8,484.74
2021-03-31,669250.0,3.0825,323.12,6.1,IL,224.59,226.64
2021-03-31,669250.0,3.0825,323.12,6.1,IN,257.31,258.8
2021-03-31,669250.0,3.0825,323.12,6.1,KS,287.69,289.23
2021-03-31,669250.0,3.0825,323.12,6.1,KY,279.72,282.64
2021-03-31,669250.0,3.0825,323.12,6.1,LA,308.21,309.43
2021-03-31,669250.0,3.0825,323.12,6.1,MA,342.77,344.19
2021-03-31,669250.0,3.0825,323.12,6.1,MD,288.02,287.65
2021-03-31,669250.0,3.0825,323.12,6.1,ME,310.42,316.87
2021-03-31,669250.0,3.0825,323.12,6.1,MI,271.33,273.63
2021-03-31,669250.0,3.0825,323.12,6.1,MN,334.75,337.14
2021-03-31,669250.0,3.0825,323.12,6.1,MO,284.47,285.83
2021-03-31,669250.0,3.0825,323.12,6.1,MS,233.25,235.96
2021-03-31,669250.0,3.0825,323.12,6.1,MT,499.9,503.16
2021-03-31,669250.0,3.0825,323.12,6.1,NC,295.47,296.16
2021-03-31,669250.0,3.0825,323.12,6.1,ND,339.11,341.85
2021-03-31,669250.0,3.0825,323.12,6.1,NE,313.74,315.83
2021-03-31,669250.0,3.0825,323.12,6.1,NH,313.14,316.99
2021-03-31,669250.0,3.0825,323.12,6.1,NJ,281.25,284.89
2021-03-31,669250.0,3.0825,323.12,6.1,NM,293.49,295.11
2021-03-31,669250.0,3.0825,323.12,6.1,NV,313.85,314.07
2021-03-31,669250.0,3.0825,323.12,6.1,NY,286.38,288.44
2021-03-31,669250.0,3.0825,323.12,6.1,OH,242.84,244.6
2021-03-31,669250.0,3.0825,323.12,6.1,OK,279.49,279.74
2021-03-31,669250.0,3.0825,323.12,6.1,OR,515.68,517.46
2021-03-31,669250.0,3.0825,323.12,6.1,PA,265.3,266.66
2021-03-31,669250.0,3.0825,323.12,6.1,RI,282.99,287.11
2021-03-31,669250.0,3.0825,323.12,6.1,SC,290.62,292.08
2021-03-31,669250.0,3.0825,323.12,6.1,SD,355.29,358.21
2021-03-31,669250.0,3.0825,323.12,6.1,TN,327.44,328.54
2021-03-31,669250.0,3.0825,323.12,6.1,TX,339.37,339.45
2021-03-31,669250.0,3.0825,323.12,6.1,UT,545.04,545.25
2021-03-31,669250.0,3.0825,323.12,6.1,VA,303.76,304.16
2021-03-31,669250.0,3.0825,323.12,6.1,VT,278.35,283.02
2021-03-31,669250.0,3.0825,323.12,6.1,WA,463.27,462.14
2021-03-31,669250.0,3.0825,323.12,6.1,WI,309.59,312.01
2021-03-31,669250.0,3.0825,323.12,6.1,WV,238.06,240.48
2021-03-31,669250.0,3.0825,323.12,6.1,WY,397.82,399.15
2021-04-30,589000.0,3.06,330.53,6.1,AK,301.64,298.0
2021-04-30,589000.0,3.06,330.53,6.1,AL,280.45,277.96
2021-04-30,589000.0,3.06,330.53,6.1,AR,270.15,269.08
2021-04-30,589000.0,3.06,330.53,6.1,AZ,446.98,443.89
2021-04-30,589000.0,3.06,330.53,6.1,CA,362.14,356.14
2021-04-30,589000.0,3.06,330.53,6.1,CO,595.65,583.5
2021-04-30,589000.0,3.06,330.53,6.1,CT,217.73,213.81
2021-04-30,589000.0,3.06,330.53,6.1,DC,631.92,619.44
2021-04-30,589000.0,3.06,330.53,6.1,DE,255.71,253.39
2021-04-30,589000.0,3.06,330.53,6.1,FL,401.83,399.18
2021-04-30,589000.0,3.06,330.53,6.1,GA,309.59,306.29
2021-04-30,589000.0,3.06,330.53,6.1,HI,307.77,307.11
2021-04-30,589000.0,3.06,330.53,6.1,IA,292.34,288.11
2021-04-30,589000.0,3.06,330.53,6.1,ID,539.01,528.48
2021-04-30,589000.0,3.06,330.53,6.1,IL,237.01,232.83
2021-04-30,589000.0,3.06,330.53,6.1,IN,272.67,269.07
2021-04-30,589000.0,3.06,330.53,6.1,KS,308.53,304.09
2021-04-30,589000.0,3.06,330.53,6.1,KY,296.27,294.59
2021-04-30,589000.0,3.06,330.53,6.1,LA,319.87,316.33
2021-04-30,589000.0,3.06,330.53,6.1,MA,365.96,358.53
2021-04-30,589000.0,3.06,330.53,6.1,MD,300.97,294.26
2021-04-30,589000.0,3.06,330.53,6.1,ME,338.92,336.88
2021-04-30,589000.0,3.06,330.53,6.1,MI,290.14,284.1
2021-04-30,589000.0,3.06,330.53,6.1,MN,356.31,349.56
2021-04-30,589000.0,3.06,330.53,6.1,MO,301.83,296.8
2021-04-30,589000.0,3.06,330.53,6.1,MS,243.22,243.97
2021-04-30,589000.0,3.06,330.53,6.1,MT,539.1,528.78
2021-04-30,589000.0,3.06,330.53,6.1,NC,315.56,311.73
2021-04-30,589000.0,3.06,330.53,6.1,ND,353.91,350.55
2021-04-30,589000.0,3.06,330.53,6.1,NE,332.38,327.45
2021-04-30,589000.0,3.06,330.53,6.1,NH,337.14,332.85
2021-04-30,589000.0,3.06,330.53,6.1,NJ,298.22,295.08
2021-04-30,589000.0,3.06,330.53,6.1,NM,307.91,305.41
2021-04-30,589000.0,3.06,330.53,6.1,NV,339.83,335.36
2021-04-30,589000.0,3.06,330.53,6.1,NY,303.09,299.2
2021-04-30,589000.0,3.06,330.53,6.1,OH,258.89,253.79
2021-04-30,589000.0,3.06,330.53,6.1,OK,294.25,289.63
2021-04-30,589000.0,3.06,330.53,6.1,OR,553.49,543.62
2021-04-30,589000.0,3.06,330.53,6.1,PA,281.48,276.79
2021-04-30,589000.0,3.06,330.53,6.1,RI,308.12,303.73
2021-04-30,589000.0,3.06,330.53,6.1,SC,312.88,310.07
2021-04-30,589000.0,3.06,330.53,6.1,SD,372.93,369.15
2021-04-30,589000.0,3.06,330.53,6.1,TN,351.41,347.76
2021-04-30,589000.0,3.06,330.53,6.1,TX,360.75,355.72
2021-04-30,589000.0,3.06,330.53,6.1,UT,596.29,585.4
2021-04-30,589000.0,3.06,330.53,6.1,VA,321.15,315.09
2021-04-30,589000.0,3.06,330.53,6.1,VT,302.01,298.41
2021-04-30,589000.0,3.06,330.53,6.1,WA,499.84,486.56
2021-04-30,589000.0,3.06,330.53,6.1,WI,332.26,325.56
2021-04-30,589000.0,3.06,330.53,6.1,WV,249.24,248.4
2021-04-30,589000.0,3.06,330.53,6.1,WY,420.94,414.32
2021-05-31,469200.0,2.9625,337.96,5.8,AK,301.64,298.0
2021-05-31,469200.0,2.9625,337.96,5.8,AL,280.45,277.96
2021-05-31,469200.0,2.9625,337.96,5.8,AR,270.15,269.08
2021-05-31,469200.0,2.9625,337.96,5.8,AZ,446.98,443.89
2021-05-31,469200.0,2.9625,337.96,5.8,CA,362.14,356.14
2021-05-31,469200.0,2.9625,337.96,5.8,CO,595.65,583.5
2021-05-31,469200.0,2.9625,337.96,5.8,CT,217.73,213.81
2021-05-31,469200.0,2.9625,337.96,5.8,DC,631.92,619.44
2021-05-31,469200.0,2.9625,337.96,5.8,DE,255.71,253.39
2021-05-31,469200.0,2.9625,337.96,5.8,FL,401.83,399.18
2021-05-31,469200.0,2.9625,337.96,5.8,GA,309.59,306.29
2021-05-31,469200.0,2.9625,337.96,5.8,HI,307.77,307.11
2021-05-31,469200.0,2.9625,337.96,5.8,IA,292.34,288.11
2021-05-31,469200.0,2.9625,337.96,5.8,ID,539.01,528.48
2021-05-31,469200.0,2.9625,337.96,5.8,IL,237.01,232.83
2021-05-31,469200.0,2.9625,337.96,5.8,IN,272.67,269.07
2021-05-31,469200.0,2.9625,337.96,5.8,KS,308.53,304.09
2021-05-31,469200.0,2.9625,337.96,5.8,KY,296.27,294.59
2021-05-31,469200.0,2.9625,337.96,5.8,LA,319.87,316.33
2021-05-31,469200.0,2.9625,337.96,5.8,MA,365.96,358.53
2021-05-31,469200.0,2.9625,337.96,5.8,MD,300.97,294.26
2021-05-31,469200.0,2.9625,337.96,5.8,ME,338.92,336.88
2021-05-31,469200.0,2.9625,337.96,5.8,MI,290.14,284.1
2021-05-31,469200.0,2.9625,337.96,5.8,MN,356.31,349.56
2021-05-31,469200.0,2.9625,337.96,5.8,MO,301.83,296.8
2021-05-31,469200.0,2.9625,337.96,5.8,MS,243.22,243.97
2021-05-31,469200.0,2.9625,337.96,5.8,MT,539.1,528.78
2021-05-31,469200.0,2.9625,337.96,5.8,NC,315.56,311.73
2021-05-31,469200.0,2.9625,337.96,5.8,ND,353.91,350.55
2021-05-31,469200.0,2.9625,337.96,5.8,NE,332.38,327.45
2021-05-31,469200.0,2.9625,337.96,5.8,NH,337.14,332.85
2021-05-31,469200.0,2.9625,337.96,5.8,NJ,298.22,295.08
2021-05-31,469200.0,2.9625,337.96,5.8,NM,307.91,305.41
2021-05-31,469200.0,2.9625,337.96,5.8,NV,339.83,335.36
2021-05-31,469200.0,2.9625,337.96,5.8,NY,303.09,299.2
2021-05-31,469200.0,2.9625,337.96,5.8,OH,258.89,253.79
2021-05-31,469200.0,2.9625,337.96,5.8,OK,294.25,289.63
2021-05-31,469200.0,2.9625,337.96,5.8,OR,553.49,543.62
2021-05-31,469200.0,2.9625,337.96,5.8,PA,281.48,276.79
2021-05-31,469200.0,2.9625,337.96,5.8,RI,308.12,303.73
2021-05-31,469200.0,2.9625,337.96,5.8,SC,312.88,310.07
2021-05-31,469200.0,2.9625,337.96,5.8,SD,372.93,369.15
2021-05-31,469200.0,2.9625,337.96,5.8,TN,351.41,347.76
2021-05-31,469200.0,2.9625,337.96,5.8,TX,360.75,355.72
2021-05-31,469200.0,2.9625,337.96,5.8,UT,596.29,585.4
2021-05-31,469200.0,2.9625,337.96,5.8,VA,321.15,315.09
2021-05-31,469200.0,2.9625,337.96,5.8,VT,302.01,298.41
2021-05-31,469200.0,2.9625,337.96,5.8,WA,499.84,486.56
2021-05-31,469200.0,2.9625,337.96,5.8,WI,332.26,325.56
2021-05-31,469200.0,2.9625,337.96,5.8,WV,249.24,248.4
2021-05-31,469200.0,2.9625,337.96,5.8,WY,420.94,414.32
2021-06-30,410500.0,2.975,344.47,5.9,AK,301.64,298.0
2021-06-30,410500.0,2.975,344.47,5.9,AL,280.45,277.96
2021-06-30,410500.0,2.975,344.47,5.9,AR,270.15,269.08
2021-06-30,410500.0,2.975,344.47,5.9,AZ,446.98,443.89
2021-06-30,410500.0,2.975,344.47,5.9,CA,362.14,356.14
2021-06-30,410500.0,2.975,344.47,5.9,CO,595.65,583.5
2021-06-30,410500.0,2.975,344.47,5.9,CT,217.73,213.81
2021-06-30,410500.0,2.975,344.47,5.9,DC,631.92,619.44
2021-06-30,410500.0,2.975,344.47,5.9,DE,255.71,253.39
2021-06-30,410500.0,2.975,344.47,5.9,FL,401.83,399.18
2021-06-30,410500.0,2.975,344.47,5.9,GA,309.59,306.29
2021-06-30,410500.0,2.975,344.47,5.9,HI,307.77,307.11
2021-06-30,410500.0,2.975,344.47,5.9,IA,292.34,288.11
2021-06-30,410500.0,2.975,344.47,5.9,ID,539.01,528.48
2021-06-30,410500.0,2.975,344.47,5.9,IL,237.01,232.83
2021-06-30,410500.0,2.975,344.47,5.9,IN,272.67,269.07
2021-06-30,410500.0,2.975,344.47,5.9,KS,308.53,304.09
2021-06-30,410500.0,2.975,344.47,5.9,KY,296.27,294.59
2021-06-30,410500.0,2.975,344.47,5.9,LA,319.87,316.33
2021-06-30,410500.0,2.975,344.47,5.9,MA,365.96,358.53
2021-06-30,410500.0,2.975,344.47,5.9,MD,300.97,294.26
2021-06-30,410500.0,2.975,344.47,5.9,ME,338.92,336.88
2021-06-30,410500.0,2.975,344.47,5.9,MI,290.14,284.1
2021-06-30,410500.0,2.975,344.47,5.9,MN,356.31,349.56
2021-06-30,410500.0,2.975,344.47,5.9,MO,301.83,296.8
2021-06-30,410500.0,2.975,344.47,5.9,MS,243.22,243.97
2021-06-30,410500.0,2.975,344.47,5.9,MT,539.1,528.78
2021-06-30,410500.0,2.975,344.47,5.9,NC,315.56,311.73
2021-06-30,410500.0,2.975,344.47,5.9,ND,353.91,350.55
2021-06-30,410500.0,2.975,344.47,5.9,NE,332.38,327.45
2021-06-30,410500.0,2.975,344.47,5.9,NH,337.14,332.85
2021-06-30,410500.0,2.975,344.47,5.9,NJ,298.22,295.08
2021-06-30,410500.0,2.975,344.47,5.9,NM,307.91,305.41
2021-06-30,410500.0,2.975,344.47,5.9,NV,339.83,335.36
2021-06-30,410500.0,2.975,344.47,5.9,NY,303.09,299.2
2021-06-30,410500.0,2.975,344.47,5.9,OH,258.89,253.79
2021-06-30,410500.0,2.975,344.47,5.9,OK,294.25,289.63
2021-06-30,410500.0,2.975,344.47,5.9,OR,553.49,543.62
2021-06-30,410500.0,2.975,344.47,5.9,PA,281.48,276.79
2021-06-30,410500.0,2.975,344.47,5.9,RI,308.12,303.73
2021-06-30,410500.0,2.975,344.47,5.9,SC,312.88,310.07
2021-06-30,410500.0,2.975,344.47,5.9,SD,372.93,369.15
2021-06-30,410500.0,2.975,344.47,5.9,TN,351.41,347.76
2021-06-30,410500.0,2.975,344.47,5.9,TX,360.75,355.72
2021-06-30,410500.0,2.975,344.47,5.9,UT,596.29,585.4
2021-06-30,410500.0,2.975,344.47,5.9,VA,321.15,315.09
2021-06-30,410500.0,2.975,344.47,5.9,VT,302.01,298.41
2021-06-30,410500.0,2.975,344.47,5.9,WA,499.84,486.56
2021-06-30,410500.0,2.975,344.47,5.9,WI,332.26,325.56
2021-06-30,410500.0,2.975,344.47,5.9,WV,249.24,248.4
2021-06-30,410500.0,2.975,344.47,5.9,WY,420.94,414.32
2021-07-31,363800.0,2.868,349.01,5.4,AK,314.63,310.47
2021-07-31,363800.0,2.868,349.01,5.4,AL,293.81,290.55
2021-07-31,363800.0,2.868,349.01,5.4,AR,283.35,281.35
2021-07-31,363800.0,2.868,349.01,5.4,AZ,478.46,475.95
2021-07-31,363800.0,2.868,349.01,5.4,CA,375.87,373.69
2021-07-31,363800.0,2.868,349.01,5.4,CO,614.76,610.97
2021-07-31,363800.0,2.868,349.01,5.4,CT,223.45,220.6
2021-07-31,363800.0,2.868,349.01,5.4,DC,622.31,613.28
2021-07-31,363800.0,2.868,349.01,5.4,DE,261.42,261.01
2021-07-31,363800.0,2.868,349.01,5.4,FL,430.8,427.21
2021-07-31,363800.0,2.868,349.01,5.4,GA,326.55,324.32
2021-07-31,363800.0,2.868,349.01,5.4,HI,330.44,329.28
2021-07-31,363800.0,2.868,349.01,5.4,IA,300.47,295.79
2021-07-31,363800.0,2.868,349.01,5.4,ID,567.31,560.51
2021-07-31,363800.0,2.868,349.01,5.4,IL,243.91,240.9
2021-07-31,363800.0,2.868,349.01,5.4,IN,281.18,277.79
2021-07-31,363800.0,2.868,349.01,5.4,KS,315.57,312.58
2021-07-31,363800.0,2.868,349.01,5.4,KY,309.03,307.37
2021-07-31,363800.0,2.868,349.01,5.4,LA,329.06,326.26
2021-07-31,363800.0,2.868,349.01,5.4,MA,375.89,371.29
2021-07-31,363800.0,2.868,349.01,5.4,MD,305.87,302.48
2021-07-31,363800.0,2.868,349.01,5.4,ME,356.99,353.6
2021-07-31,363800.0,2.868,349.01,5.4,MI,298.97,294.6
2021-07-31,363800.0,2.868,349.01,5.4,MN,363.12,358.95
2021-07-31,363800.0,2.868,349.01,5.4,MO,311.14,307.7
2021-07-31,363800.0,2.868,349.01,5.4,MS,253.85,252.54
2021-07-31,363800.0,2.868,349.01,5.4,MT,576.54,571.27
2021-07-31,363800.0,2.868,349.01,5.4,NC,332.95,330.49
2021-07-31,363800.0,2.868,349.01,5.4,ND,366.73,361.93
2021-07-31,363800.0,2.868,349.01,5.4,NE,343.63,339.64
2021-07-31,363800.0,2.868,349.01,5.4,NH,349.23,347.96
2021-07-31,363800.0,2.868,349.01,5.4,NJ,304.89,304.06
2021-07-31,363800.0,2.868,349.01,5.4,NM,322.14,319.13
2021-07-31,363800.0,2.868,349.01,5.4,NV,362.9,358.34
2021-07-31,363800.0,2.868,349.01,5.4,NY,312.63,308.21
2021-07-31,363800.0,2.868,349.01,5.4,OH,265.37,261.9
2021-07-31,363800.0,2.868,349.01,5.4,OK,308.03,305.1
2021-07-31,363800.0,2.868,349.01,5.4,OR,570.73,565.72
2021-07-31,363800.0,2.868,349.01,5.4,PA,288.49,285.74
2021-07-31,363800.0,2.868,349.01,5.4,RI,317.31,314.28
2021-07-31,363800.0,2.868,349.01,5.4,SC,326.5,323.53
2021-07-31,363800.0,2.868,349.01,5.4,SD,392.63,389.08
2021-07-31,363800.0,2.868,349.01,5.4,TN,370.24,367.87
2021-07-31,363800.0,2.868,349.01,5.4,TX,377.04,373.64
2021-07-31,363800.0,2.868,349.01,5.4,UT,627.71,622.96
2021-07-31,363800.0,2.868,349.01,5.4,VA,328.28,326.45
2021-07-31,363800.0,2.868,349.01,5.4,VT,317.48,313.56
2021-07-31,363800.0,2.868,349.01,5.4,WA,513.2,508.52
2021-07-31,363800.0,2.868,349.01,5.4,WI,341.64,336.5
2021-07-31,363800.0,2.868,349.01,5.4,WV,262.18,258.14
2021-07-31,363800.0,2.868,349.01,5.4,WY,439.95,433.2
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,AK,314.63,310.47
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,AL,293.81,290.55
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,AR,283.35,281.35
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,AZ,478.46,475.95
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,CA,375.87,373.69
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,CO,614.76,610.97
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,CT,223.45,220.6
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,DC,622.31,613.28
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,DE,261.42,261.01
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,FL,430.8,427.21
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,GA,326.55,324.32
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,HI,330.44,329.28
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,IA,300.47,295.79
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,ID,567.31,560.51
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,IL,243.91,240.9
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,IN,281.18,277.79
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,KS,315.57,312.58
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,KY,309.03,307.37
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,LA,329.06,326.26
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,MA,375.89,371.29
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,MD,305.87,302.48
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,ME,356.99,353.6
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,MI,298.97,294.6
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,MN,363.12,358.95
2021-08-31,349250.0,2.8425000000000002,351.34,5.1,MO,311.14,307.7
